1834,Francisco,Rico Castro,Spain,Granada CF,MID,75
1835,Kevin,McDonald,Scotland,Fulham,MID,75
1836,Wanderson,Souza Carneiro,Brazil,Alanyaspor,DEF,75
1837,Sven,Kums,Belgium,RSC Anderlecht,MID,75
1838,Simone,Missiroli,Italy,SPAL,MID,75
1839,Ola,Toivonen,Sweden,Toulouse Football Club,MID,75
1840,Marcelo,Díaz,Chile,Racing Club,MID,75
1841,Bojan,Krki? Pérez,Spain,Stoke City,MID,75
1842,Nabil,Dirar,Morocco,Fenerbahçe SK,MID,75
1843,Adelino André,Vieira de Freitas,Portugal,PAOK,DEF,75
1844,Jonathan,De Guzmán,Holland,Eintracht Frankfurt,MID,75
1845,Sebastian,Prödl,Austria,Watford,DEF,75
1846,Lucas,Deaux,France,En Avant de Guingamp,MID,75
1847,Ryan,Donk,Holland,Galatasaray SK,MID,75
1848,Lee,Nguyen,United States,Los Angeles Football Club,MID,75
1849,Fernando Lopes,dos Santos Varela,Cape Verde Islands,PAOK,DEF,75
1850,Ola,Kamara,Norway,LA Galaxy,ATT,75
1851,Nuno Miguel,Sousa Pinto,Portugal,Vitória Setúbal,DEF,75
1852,Luis Carlos,Correia Pinto,Portugal,SD Huesca,DEF,75
1853,Matúš,Kozá?ik,Slovakia,Viktoria Plze?,GK,75
1854,Bo?ek,Do?kal,Czech Republic,Philadelphia Union,MID,75
1855,Odil,Akhmedov,Uzbekistan,Shanghai SIPG FC,MID,75
1856,Cristian,Chagas Tarouco,Brazil,Göztepe SK,DEF,75
1857,Claudio,Beauvue,France,RC Celta,ATT,75
1858,Oier,Olazábal Paredes,Spain,Levante UD,GK,75
1859,Raúl,Bobadilla,Paraguay,Argentinos Juniors,ATT,75
1860,Fabian,Frei,Switzerland,FC Basel,MID,75
1861,Slobodan,Rajkovi?,Serbia,Palermo,DEF,75
1862,Anthony,Mounier,France,Panathinaikos FC,ATT,75
1863,Facundo,Roncaglia,Argentina,RC Celta,DEF,75
1864,Martin,Kelly,England,Crystal Palace,DEF,75
1865,Ismaël,Traoré,Côte d'Ivoire,Angers SCO,DEF,75
1866,James,Chester,Wales,Aston Villa,DEF,75
1867,Patrick,van Aanholt,Holland,Crystal Palace,DEF,75
1868,Leroy,Fer,Holland,Swansea City,MID,75
1869,Jan-Arie,van der Heijden,Holland,Feyenoord,DEF,75
1870,Tamás,Kádár,Hungary,FC Dynamo Kyiv,DEF,75
1871,Matías,Alustiza,Argentina,U.N.A.M.,MID,75
1872,Albert,Adomah,Ghana,Aston Villa,MID,75
1873,Stefan,Johansen,Norway,Fulham,MID,75
1874,Mame,Diouf,Senegal,Stoke City,ATT,75
1875,Denis,Glushakov,Russia,Spartak Moscow,MID,75
1876,Jorge,Hernández,Mexico,Pachuca,MID,75
1877,Dmitriy,Tarasov,Russia,Lokomotiv Moscow,MID,75
1878,Mauricio,Isla,Chile,Fenerbahçe SK,DEF,75
1879,Rubén,Rochina Naixes,Spain,Levante UD,MID,75
1880,Leon,Balogun,Nigeria,Brighton & Hove Albion,DEF,75
1881,Abel,Hernández,Uruguay,CSKA Moscow,ATT,75
1882,Mohamed,Diamé,Senegal,Newcastle United,MID,75
1883,Sereso Geoffroy,Gonzaroua Dié,Côte d'Ivoire,FC Basel,MID,75
1884,Admir,Mehmedi,Switzerland,VfL Wolfsburg,MID,75
1885,Mirko,Valdifiori,Italy,SPAL,MID,75
1886,Francesco,Caputo,Italy,Empoli,ATT,75
1887,Jonathan,Kodjia,Côte d'Ivoire,Aston Villa,ATT,75
1888,Jimmy,Durmaz,Sweden,Toulouse Football Club,MID,75
1889,Saúl,Berjón Pérez,Spain,R. Oviedo,MID,75
1890,Marcel,Risse,Germany,1. FC Köln,MID,75
1891,Ashley,Westwood,England,Burnley,MID,75
1892,Jonathan,Urretaviscaya,Uruguay,Monterrey,ATT,75
1893,Cristopher,Toselli,Chile,CD Everton de Viña del Mar,GK,75
1894,Junior,Stanislas,England,Bournemouth,MID,75
1895,Junior,Hoilett,Canada,Cardiff City,ATT,75
1896,Davide,Santon,Italy,Roma,DEF,75
1897,Pedro,Alcalá Guirado,Spain,Girona FC,DEF,75
1898,Aleksandar,Prijovi?,Serbia,PAOK,ATT,75
1899,Éder,Macedo Lopes,Portugal,Lokomotiv Moscow,ATT,75
1900,Karl-Johan,Johnsson,Sweden,En Avant de Guingamp,GK,75
1901,Rubén Salvador,Pérez del Mármol,Spain,CD Leganés,MID,75
1902,Johannes,Hopf,Sweden,MKE Ankaragücü,GK,75
1903,Mikel,Balenziaga,Spain,Athletic Club,DEF,75
1904,Tony,Jantschke,Germany,Borussia Mönchengladbach,DEF,75
1905,Ike,Opara,United States,Sporting Kansas City,DEF,75
1906,Matías,Caruzzo,Argentina,Rosario Central,DEF,75
1907,Sebastián,Blanco,Argentina,Portland Timbers,MID,75
1908,Darwin,Quintero,Colombia,Minnesota United FC,ATT,75
1909,Sandro,R. G. Cordeiro,Brazil,Genoa,MID,75
1910,Adam,Smith,England,Bournemouth,DEF,75
1911,Ervin,Zukanovi?,Bosnia and Herzegovina,Genoa,DEF,75
1912,Deni,Alar,Austria,SK Rapid Wien,ATT,75
1913,Sébastien,Corchia,France,SL Benfica,DEF,75
1914,Y?ya,?sako,Japan,SV Werder Bremen,ATT,75
1915,Maya,Yoshida,Japan,Southampton,DEF,75
1916,Pedro,Morales,Chile,CD Universidad de Concepción,MID,75
1917,Néstor,Araújo,Mexico,RC Celta,DEF,75
1918,Georgiy,Schennikov,Russia,CSKA Moscow,DEF,75
1919,Eneko,Bóveda Altube,Spain,RC Deportivo,DEF,75
1920,Vladislav,Ignatiev,Russia,Lokomotiv Moscow,DEF,75
1921,Bruno César,Zanaki,Brazil,Sporting CP,MID,75
1922,José Alberto,Cañas Ruiz-Herrera,Spain,PAOK,MID,75
1923,Lamine,Sané,Senegal,Orlando City Soccer Club,DEF,75
1924,Andreu,Fontàs Prat,Spain,Sporting Kansas City,DEF,75
1925,Maxime,Lestienne,Belgium,Standard de Liège,MID,75
1926,Emmanuel,Badu,Ghana,Udinese,MID,75
1927,Maxime,Le Marchand,France,Fulham,DEF,75
1928,Ezequiel,Schelotto,Italy,Brighton & Hove Albion,DEF,75
1929,Alan,Pulido,Mexico,Guadalajara,ATT,75
1930,Marvin,Zeegelaar,Holland,Watford,DEF,75
1931,Maxime,Gonalons,France,Sevilla FC,MID,75
1932,Hanno,Behrens,Germany,1. FC Nürnberg,MID,75
1933,Nick,Viergever,Holland,PSV,DEF,75
1934,Fábio Ricardo,Gomes Fonseca,Portugal,Boavista FC,MID,75
1935,Francisco,Portillo Soler,Spain,Getafe CF,MID,75
1936,Jano,Ananidze,Georgia,Spartak Moscow,MID,75
1937,Andy,Delort,France,Montpellier Hérault SC,ATT,75
1938,Judilson Mamadu,Tuncara Gomes,Guinea-Bissau,AS Monaco Football Club SA,MID,75
1939,Andre,Gray,England,Watford,ATT,75
1940,Sergio,Gontán Gallardo,Spain,R. Valladolid CF,MID,75
1941,Nenad,Tomovi?,Serbia,Chievo Verona,DEF,75
1942,Stefan,Ilsanker,Austria,RB Leipzig,MID,75
1943,Jagoš,Vukovi?,Serbia,Olympiacos CFP,DEF,75
1944,Borja,González Tomás,Spain,D. Alavés,ATT,75
1945,Mathew,Leckie,Australia,Hertha BSC,MID,75
1946,Miloš,Ninkovi?,Serbia,Sydney FC,MID,75
1947,Fransérgio,Rodrigues Barbosa,Brazil,SC Braga,MID,75
1948,Javier,López Rodríguez,Spain,RCD Espanyol,DEF,75
1949,Joel,Robles Blázquez,Spain,Real Betis,GK,75
1950,Esteban,Paredes,Chile,CD Viñazur,ATT,75
1951,Edson Andre,Sitoe,Mozambique,Stade Rennais FC,DEF,75
1952,Karim,Ansarifard,Iran,Olympiacos CFP,ATT,75
1953,Jonas,Martin,France,RC Strasbourg Alsace,MID,75
1954,Jens,Toornstra,Holland,Feyenoord,MID,75
1955,Marco,Höger,Germany,1. FC Köln,MID,75
1956,Samuel,Saiz Alonso,Spain,Leeds United,MID,75
1957,Miguel Ángel,Guerrero Martín,Spain,Olympiacos CFP,ATT,75
1958,Mat?j,Vydra,Czech Republic,Burnley,MID,75
1959,Josip,Drmi?,Switzerland,Borussia Mönchengladbach,ATT,75
1960,Óscar,Murillo,Colombia,Pachuca,DEF,75
1961,Raúl,Rodríguez Navas,Spain,Real Sociedad,DEF,75
1962,Jonas,Svensson,Norway,AZ,DEF,75
1963,Fredrik,Midtsjø,Norway,AZ,MID,75
1964,Nathan,Redmond,England,Southampton,MID,75
1965,Saphir,Taïder,Algeria,Impact Montréal,MID,75
1966,Romain,Amalfitano,France,Dijon FCO,MID,75
1967,Aday,Benítez Caraballo,Spain,Girona FC,DEF,75
1968,Harun,Tekin,Turkey,Bursaspor,GK,75
1969,Bruno,Martins Indi,Holland,Stoke City,DEF,75
1970,Musa,Ça??ran,Turkey,Çaykur Rizespor,MID,75
1971,Matz,Sels,Belgium,RC Strasbourg Alsace,GK,75
1972,Leandro,González Pirez,Argentina,Atlanta United,DEF,75
1973,Erik,Sviatchenko,Denmark,FC Midtjylland,DEF,75
1974,Lars,Unnerstall,Germany,VVV-Venlo,GK,75
1975,Sonny,Kittel,Germany,FC Ingolstadt 04,ATT,75
1976,Marco,Bizot,Holland,AZ,GK,75
1977,Barry,Douglas,Scotland,Leeds United,DEF,75
1978,Jeff,Hendrick,Republic of Ireland,Burnley,MID,75
1979,Carles,Planas Antolínez,Spain,Girona FC,DEF,75
1980,Liam,Moore,England,Reading,DEF,75
1981,Nicolas,De Préville,France,FC Girondins de Bordeaux,ATT,75
1982,Ladislav,Krej?í,Czech Republic,Bologna,ATT,75
1983,Frederik,Rønnow,Denmark,Eintracht Frankfurt,GK,75
1984,Camillo,Ciano,Italy,Frosinone,MID,75
1985,Pablo,Nascimento Castro,Brazil,FC Girondins de Bordeaux,DEF,75
1986,Cristiano,Biraghi,Italy,Fiorentina,DEF,75
1987,Ahmed,Musa,Nigeria,Al Nassr,ATT,75
1988,Ermin,Bi?ak?i?,Bosnia and Herzegovina,TSG 1899 Hoffenheim,DEF,75
1989,Andreas,Cornelius,Denmark,Atalanta,ATT,75
1990,Alfred,Gomis,Senegal,SPAL,GK,75
1991,Nicolas,Benezet,France,En Avant de Guingamp,MID,75
1992,Edinaldo,Gomes Pereira,Brazil,RCD Espanyol,DEF,75
1993,Jasmin,Kurti?,Slovenia,SPAL,MID,75
1994,Johannes,Geis,Germany,FC Schalke 04,MID,75
1995,Matthias,Ostrzolek,Germany,Hannover 96,DEF,75
1996,Konstantinos,Stafylidis,Greece,FC Augsburg,DEF,75
1997,Stuart,Armstrong,Scotland,Southampton,MID,75
1998,Abdoulay,Diaby,Mali,Sporting CP,ATT,75
1999,Fabrício,dos Santos Messias,Brazil,Urawa Red Diamonds,ATT,75
2000,William,Alves de Oliveira,Brazil,Chaves,ATT,75
2001,Aden,Flint,England,Middlesbrough,DEF,75
2002,Danny,da Costa,Germany,Eintracht Frankfurt,DEF,75
2003,Rodrigo,Ely,Brazil,D. Alavés,DEF,75
2004,Leigh,Griffiths,Scotland,Celtic,ATT,75
2005,Thulani,Serero,South Africa,Vitesse,MID,75
2006,Thievy,Bifouma,Congo,MKE Ankaragücü,MID,75
2007,Ogenyi,Onazi,Nigeria,Trabzonspor,MID,75
2008,Robin,Knoche,Germany,VfL Wolfsburg,DEF,75
2009,Joe,Bryan,England,Fulham,DEF,75
2010,Ognjen,Vranješ,Bosnia and Herzegovina,RSC Anderlecht,DEF,75
2011,Alfredo,Donnarumma,Italy,Brescia,ATT,75
2012,Felipe,Gutiérrez,Chile,Sporting Kansas City,MID,75
2013,Anthony,Knockaert,France,Brighton & Hove Albion,MID,75
2014,Emir,Dilaver,Austria,GNK Dinamo Zagreb,DEF,75
2015,Yassin,Ayoub,Morocco,Feyenoord,MID,75
2016,Sékou,Sanogo,Côte d'Ivoire,BSC Young Boys,MID,75
2017,Charly,Musonda,Belgium,Chelsea,ATT,75
2018,Julian,Korb,Germany,Hannover 96,DEF,75
2019,Kevin,Stöger,Austria,Fortuna Düsseldorf,MID,75
2020,Rubén,Pardo Gutiérrez,Spain,Real Sociedad,MID,75
2021,Ricardo,Álvarez,Argentina,Club Atlas,MID,75
2022,Ole Kristian,Selnæs,Norway,AS Saint-Étienne,MID,75
2023,Antonio,García Aranda,Spain,Levante UD,DEF,75
2024,Evanildo,Fernandes Gomes,Brazil,Desportivo Aves,ATT,75
2025,Aleksandar,Katai,Serbia,Chicago Fire Soccer Club,MID,75
2026,Prince-Désir,Gouano,France,Amiens SC,DEF,75
2027,Moritz,Bauer,Austria,Stoke City,DEF,75
2028,Soualiho,Meïté,France,Torino,MID,75
2029,Sebastián,Sosa,Uruguay,Monarcas Morelia,GK,75
2030,Michael,Krmen?ík,Czech Republic,Viktoria Plze?,ATT,75
2031,Luís,Hernández Rodríguez,Spain,Málaga CF,DEF,75
2032,Christian,Atsu,Ghana,Newcastle United,MID,75
2033,Alessio,Cragno,Italy,Cagliari,GK,75
2034,Dwight,Gayle,England,West Bromwich Albion,ATT,75
2035,Stefano,Denswil,Holland,Club Brugge KV,DEF,75
2036,Amin,Younes,Germany,Napoli,ATT,75
2037,Calum,Chambers,England,Fulham,DEF,75
2038,Yvon,Mvogo,Switzerland,RB Leipzig,GK,75
2039,Sam,Johnstone,England,West Bromwich Albion,GK,75
2040,Ocimar,Almeida Júnior,Brazil,Guangzhou R&F FC,MID,75
2041,Pedro,Bigas Rigo,Spain,SD Eibar,DEF,75
2042,Jordan,Ferri,France,Olympique Lyonnais,MID,75
2043,Sergiy,Kryvtsov,Ukraine,Shakhtar Donetsk,DEF,75
2044,Mykola,Morozyuk,Ukraine,FC Dynamo Kyiv,DEF,75
2045,Bogdan,Butko,Ukraine,Shakhtar Donetsk,DEF,75
2046,Yassine,Benzia,Algeria,LOSC Lille,MID,75
2047,Simon,Falette,France,Eintracht Frankfurt,DEF,75
2048,Pablo,Insua Blanco,Spain,SD Huesca,DEF,75
2049,Jürgen,Damm,Mexico,Tigres U.A.N.L.,MID,75
2050,Filip,Helander,Sweden,Bologna,DEF,75
2051,Robin,Olsen,Sweden,Roma,GK,75
2052,Paulo Henrique,Soares dos Santos,Brazil,Portimonense SC,MID,75
2053,Kaan,Ayhan,Turkey,Fortuna Düsseldorf,DEF,75
2054,Ryan,Fraser,Scotland,Bournemouth,MID,75
2055,Tobias,Strobl,Germany,Borussia Mönchengladbach,MID,75
2056,Erik,Durm,Germany,Huddersfield Town,DEF,75
2057,Lucas Pedro,Alves de Lima,Brazil,FC Nantes,DEF,75
2058,Tom,Rogi?,Australia,Celtic,MID,75
2059,Oumar,Niasse,Senegal,Everton,ATT,75
2060,Alfie,Mawson,England,Fulham,DEF,75
2061,Alfred,Duncan,Ghana,Sassuolo,MID,75
2062,Martín,Mantovani,Argentina,UD Las Palmas,DEF,75
2063,Christopher,Jullien,France,Toulouse Football Club,DEF,75
2064,Guilherme,dos Santos Torres,Brazil,Olympiacos CFP,MID,75
2065,Gaëtan,Laborde,France,Montpellier Hérault SC,ATT,75
2066,Pierrick,Capelle,France,Angers SCO,MID,75
2067,Sam,Larsson,Sweden,Feyenoord,ATT,75
2068,Christian,Günter,Germany,Sport-Club Freiburg,DEF,75
2069,Kevin,Wimmer,Austria,Hannover 96,DEF,75
2070,André,Ramalho Silva,Brazil,FC Red Bull Salzburg,DEF,75
2071,Hany,Mukhtar,Germany,Brøndby IF,MID,75
2072,Fabian,Schär,Switzerland,Newcastle United,DEF,75
2073,Ahmed,Hassan,Egypt,Olympiacos CFP,ATT,75
2074,Rachid,Ghezzal,Algeria,Leicester City,MID,75
2075,João Carlos,Vilaça Teixeira,Portugal,Vitória Guimarães,MID,75
2076,Ridgeciano,Haps,Holland,Feyenoord,DEF,75
2077,Albert,Rusnák,Slovakia,Real Salt Lake,MID,75
2078,Abdoulaye,Touré,France,FC Nantes,MID,75
2079,Darwin,Machís,Venezuela,Udinese,ATT,75
2080,Louis,Schaub,Austria,1. FC Köln,MID,75
2081,Renato,Steffen,Switzerland,VfL Wolfsburg,MID,75
2082,Júlio Carolino,Tavares,Cape Verde Islands,Dijon FCO,ATT,75
2083,Douglas,Justino de Melo,Brazil,Hamburger SV,DEF,75
2084,Chancel,Mbemba,Congo DR,FC Porto,DEF,75
2085,Carles,Gil Pareja,Spain,RC Deportivo,MID,75
2086,Callum,McGregor,Scotland,Celtic,MID,75
2087,Pedro Miguel,Martins Santos,Portugal,Columbus Crew SC,MID,75
2088,Paolo,Hurtado,Peru,Atiker Konyaspor,MID,75
2089,Guillermo,Fernández,Argentina,Racing Club,MID,75
2090,Danilo,Cataldi,Italy,Lazio,MID,75
2091,Ibrahim,Amadou,France,Sevilla FC,MID,75
2092,Moussa,Dembélé,France,Celtic,ATT,75
2093,Marc,Schnatterer,Germany,1. FC Heidenheim 1846,MID,75
2094,Kevin,Akpoguma,Germany,TSG 1899 Hoffenheim,DEF,75
2095,Florian,Niederlechner,Germany,Sport-Club Freiburg,ATT,75
2096,Jérôme,Gondorf,Germany,Sport-Club Freiburg,MID,75
2097,Robert,Beri?,Slovenia,AS Saint-Étienne,ATT,75
2098,Camilo,Vargas,Colombia,Deportivo Cali,GK,75
2099,Enzo,Roco,Chile,Be?ikta? JK,DEF,75
2100,Ivan Ricardo,Cavaleiro,Portugal,Wolverhampton Wanderers,ATT,75
2101,Álvaro,Medrán Just,Spain,Rayo Vallecano,MID,75
2102,Leonel,Vangioni,Argentina,Monterrey,DEF,75
2103,Rodrigo Javier,De Paul,Argentina,Udinese,ATT,75
2104,António José,Pinheiro Carvalho,Portugal,Vitória Guimarães,MID,75
2105,Óscar,Duarte,Costa Rica,RCD Espanyol,DEF,75
2106,Daniel,Amartey,Ghana,Leicester City,MID,75
2107,Laurent,Depoitre,Belgium,Huddersfield Town,ATT,75
2108,Sven,van Beek,Holland,Feyenoord,DEF,75
2109,Frank,Acheampong,Ghana,Tianjin TEDA FC,ATT,75
2110,Matías,Cabrera,Uruguay,Deportivo Cali,MID,75
2111,Diego,Rolán,Uruguay,CD Leganés,ATT,75
2112,Adama,Traoré Diarra,Spain,Wolverhampton Wanderers,ATT,75
2113,Diego,Rodríguez,Uruguay,Club Tijuana,MID,75
2114,José,Cuadrado,Colombia,Once Caldas,GK,75
2115,Daniel,Bocanegra,Colombia,Atlético Nacional,DEF,75
2116,Felipe,Pardo,Colombia,Olympiacos CFP,MID,75
2117,Vladimir,Hernández,Colombia,Atlético Nacional,MID,75
2118,Luis,Quiñones,Colombia,Deportivo Toluca,MID,75
2119,Alexander,Mejía,Colombia,Club León,MID,75
2120,Jeremy,Toljan,Germany,Borussia Dortmund,DEF,75
2121,Sergio,Postigo Redondo,Spain,Levante UD,DEF,75
2122,Paolo,Goltz,Argentina,Buenos Aires,DEF,75
2123,Silvio,Romero,Argentina,Independiente,ATT,75
2124,Emmanuel,Mas,Argentina,Buenos Aires,DEF,75
2125,Brahian,Alemán,Uruguay,Ettifaq FC,MID,75
2126,Gastón,Lezcano,Argentina,Monarcas Morelia,ATT,75
2127,Héctor,Villalba,Argentina,Atlanta United,MID,75
2128,Rubén,Botta,Argentina,San Lorenzo de Almagro,MID,75
2129,Guido,Herrera,Argentina,Club Atlético Talleres,GK,75
2130,Lucas,Zelarayán,Argentina,Tigres U.A.N.L.,MID,75
2131,Guido,Carrillo,Argentina,CD Leganés,ATT,75
2132,Deniz,Türüç,Turkey,Kayserispor,MID,75
2133,Jorge,Franco Alviz,Spain,D. Alavés,MID,75
2134,Andrea,Petagna,Italy,SPAL,ATT,75
2135,Mike,Maignan,France,LOSC Lille,GK,75
2136,Marlon,da Silva Barbosa,Brazil,Sassuolo,DEF,75
2137,Maxwel,Cornet,Côte d'Ivoire,Olympique Lyonnais,ATT,75
2138,Idrissa,Mandiang,Senegal,Boavista FC,MID,75
2139,Marcel,Tisserand,Congo DR,VfL Wolfsburg,DEF,75
2140,Seko,Fofana,Côte d'Ivoire,Udinese,MID,75
2141,Josip,Pivari?,Croatia,FC Dynamo Kyiv,DEF,75
2142,Gonçalo,Mendes Paciência,Portugal,Eintracht Frankfurt,ATT,75
2143,Carlos Manuel,Cardoso Mané,Portugal,Sporting CP,MID,75
2144,Andre,Blake,Jamaica,Philadelphia Union,GK,75
2145,Rómulo,Otero,Venezuela,Al Wehda,MID,75
2146,Lukas,Lerager,Denmark,FC Girondins de Bordeaux,MID,75
2147,Djavan,da Silva Ferreira,Brazil,Chaves,DEF,75
2148,Théo,Bongonda,Belgium,SV Zulte-Waregem,MID,75
2149,Khama,Billiat,Zimbabwe,Kaizer Chiefs,ATT,75
2150,Alejandro,Silva,Uruguay,Impact Montréal,ATT,75
2151,Sebastián,Cristóforo,Uruguay,Fiorentina,MID,75
2152,Edgar Antonio,Méndez Ortega,Spain,Cruz Azul,MID,75
2153,Bruno Miguel,Semedo Varela,Portugal,SL Benfica,GK,75
2154,Baptiste,Santamaria,France,Angers SCO,MID,75
2155,Roger,Martínez,Colombia,Club América,ATT,75
2156,Hans,Hateboer,Holland,Atalanta,MID,75
2157,Bongani,Zungu,South Africa,Amiens SC,MID,75
2158,Alberto,Grassi,Italy,Parma,MID,75
2159,Antonio,Barreca,Italy,AS Monaco Football Club SA,DEF,75
2160,Ailton,Ferreira Silva,Brazil,SC Braga,DEF,75
2161,James,Maddison,England,Leicester City,MID,75
2162,Ryan,Thomas,New Zealand,PSV,MID,75
2163,Badou,Ndiaye,Senegal,Galatasaray SK,MID,75
2164,Yoan,Cardinale,France,OGC Nice,GK,75
2165,Lei,Wu,China PR,Shanghai SIPG FC,ATT,75
2166,Jae Sung,Lee,Korea Republic,Holstein Kiel,MID,75
2167,Gabriel,Boschilia,Brazil,FC Nantes,MID,75
2168,Hélder Wander,Sousa Azevedo Costa,Portugal,Wolverhampton Wanderers,ATT,75
2169,Erik,Thommy,Germany,VfB Stuttgart,MID,75
2170,Manuel,Locatelli,Italy,Sassuolo,MID,75
2171,Lukas,Klostermann,Germany,RB Leipzig,DEF,75
2172,Unai,López Cabrera,Spain,Athletic Club,MID,75
2173,Harry,Winks,England,Tottenham Hotspur,MID,75
2174,Iván,López Álvarez,Spain,R. Valladolid CF,MID,75
2175,Otávio Henrique,Passos Santos,Brazil,FC Girondins de Bordeaux,MID,75
2176,Jonathan,Rodríguez Menéndez,Spain,D. Alavés,MID,75
2177,Ömer Ali,?ahiner,Turkey,Atiker Konyaspor,MID,75
2178,Andrea,Conti,Italy,Milan,MID,75
2179,Maxime,Lopez,France,Olympique de Marseille,MID,75
2180,Ramy,Bensebaini,Algeria,Stade Rennais FC,DEF,75
2181,François,Kamano,Guinea,FC Girondins de Bordeaux,ATT,75
2182,Orbelín,Pineda,Mexico,Guadalajara,MID,75
2183,Gian Marco,Ferrari,Italy,Sassuolo,DEF,75
2184,Unai,Bustinza Martínez,Spain,CD Leganés,DEF,75
2185,Alex,Meret,Italy,Napoli,GK,75
2186,Mikel,Merino Zazón,Spain,Real Sociedad,MID,75
2187,Andrés,Ibargüen,Colombia,Club América,ATT,75
2188,Constantin,Budescu,Romania,Al Shabab,MID,75
2189,Konrad,Laimer,Austria,RB Leipzig,DEF,75
2190,Rolando,Mandragora,Italy,Udinese,MID,75
2191,Iñigo,Lekue Martínez,Spain,Athletic Club,DEF,75
2192,Guido,Rodríguez,Argentina,Club América,MID,75
2193,Kelechi,Iheanacho,Nigeria,Leicester City,ATT,75
2194,Cecilio,Domínguez,Paraguay,Club América,MID,75
2195,Thiago,Maia Alencar,Brazil,LOSC Lille,MID,75
2196,Nicolas,Pépé,Côte d'Ivoire,LOSC Lille,MID,75
2197,Sabin,Merino Zuloaga,Spain,Athletic Club,ATT,75
2198,Aritz,Elustondo,Spain,Real Sociedad,DEF,75
2199,André Filipe,Luz Horta,Portugal,Los Angeles Football Club,MID,75
2200,Alejandro,Romero Gamarra,Paraguay,New York Red Bulls,MID,75
2201,Marcus,Coco,France,En Avant de Guingamp,MID,75
2202,Omar,Colley,Gambia,Sampdoria,DEF,75
2203,Rubén,Duarte Sánchez,Spain,D. Alavés,DEF,75
2204,Cyle,Larin,Canada,Be?ikta? JK,ATT,75
2205,Frédéric,Guilbert,France,Stade Malherbe Caen,DEF,75
2206,André Franck,Zambo Anguissa,Cameroon,Fulham,MID,75
2207,Gonzalo,Melero Manzanares,Spain,SD Huesca,MID,75
2208,Bart,Ramselaar,Holland,PSV,MID,75
2209,Sander,Berge,Norway,KRC Genk,MID,75
2210,Borja,Mayoral Moya,Spain,Real Madrid,ATT,75
2211,Brandley,Kuwas,Holland,Heracles Almelo,ATT,75
2212,Borja,Valle Balonga,Spain,RC Deportivo,ATT,75
2213,Mauricio,Lemos,Uruguay,Sassuolo,DEF,75
2214,João Maria,Palhinha Gonçalves,Portugal,SC Braga,MID,75
2215,Sergio,Guardiola Navarro,Spain,Getafe CF,ATT,75
2216,Mathias,Jensen,Denmark,RC Celta,MID,75
2217,Iñigo,Córdoba Kerejeta,Spain,Athletic Club,ATT,75
2218,Tom,Davies,England,Everton,MID,75
2219,Youssef,Aït Bennasser,Morocco,AS Monaco Football Club SA,MID,75
2220,Mijat,Ga?inovi?,Serbia,Eintracht Frankfurt,MID,75
2221,Renato Júnior,Luz Sanches,Portugal,FC Bayern München,MID,75
2222,Nahitan,Nández,Uruguay,Buenos Aires,MID,75
2223,Ludovic,Blas,France,En Avant de Guingamp,MID,75
2224,Kelvin,Amian,France,Toulouse Football Club,DEF,75
2225,João Miguel,Macedo da Silva,Portugal,Vitória Guimarães,GK,75
2226,Antonio,Latorre Grueso,Spain,Valencia CF,DEF,75
2227,Ça?lar,Söyüncü,Turkey,Leicester City,DEF,75
2228,Wesley Moraes,Ferreira da Silva,Brazil,Club Brugge KV,ATT,75
2229,Luka,Jovi?,Serbia,Eintracht Frankfurt,ATT,75
2230,Bernardo,Fernandes,Brazil,Brighton & Hove Albion,DEF,75
2231,Felipe dos Reis,Vizeu do Carmo,Brazil,Udinese,ATT,75
2232,Ramadan,Sobhi,Egypt,Huddersfield Town,MID,75
2233,Danilo,das Neves Pinheiro,Brazil,FC Dynamo Kyiv,MID,75
2234,Josip,Brekalo,Croatia,VfL Wolfsburg,MID,75
2235,Zack,Steffen,United States,Columbus Crew SC,GK,75
2236,Panagiotis,Retsos,Greece,Bayer 04 Leverkusen,DEF,75
2237,Achraf,Hakimi,Morocco,Borussia Dortmund,DEF,75
2238,Diadie,Samassékou,Mali,FC Red Bull Salzburg,MID,75
2239,Ghislain,Konan,Côte d'Ivoire,Stade de Reims,DEF,75
2240,Guus,Til,Holland,AZ,MID,75
2241,R?zvan,Marin,Romania,Standard de Liège,MID,75
2242,Ryan,Sessegnon,England,Fulham,ATT,75
2243,Marc,Roca Junqué,Spain,RCD Espanyol,MID,75
2244,Alberth,Elis,Honduras,Houston Dynamo,ATT,75
2245,Erick,Cabaco,Uruguay,Levante UD,DEF,75
2246,Tomáš,Sou?ek,Czech Republic,Slavia Praha,MID,75
2247,Justin,Kluivert,Holland,Roma,ATT,75
2248,Juan Camilo,Hernández,Colombia,SD Huesca,ATT,75
2249,Yuri,Oliveira Ribeiro,Portugal,SL Benfica,DEF,75
2250,Omar,Kharbin,Syria,Al Hilal,ATT,75
2251,Christian,Luyindama,Congo DR,Standard de Liège,DEF,75
2252,Alan,Franco,Argentina,Independiente,DEF,75
2253,Marcus Wendel,Valle da Silva,Brazil,Sporting CP,MID,75
2254,Carlos Daniel,López Huesca,Spain,Legia Warszawa,ATT,75
2255,Pablo,Renan dos Santos,Brazil,SC Braga,DEF,75
2256,Éder,Gabriel Militão,Brazil,FC Porto,DEF,75
2257,Francisco,Guerrero Martín,Spain,Real Betis,MID,75
